,ene-05,feb-05,mar-05,abr-05,may-05,jun-05,jul-05,ago-05,sep-05,oct-05,nov-05,dic-05,ene-06,feb-06,mar-06,abr-06,may-06,jun-06,jul-06,ago-06,sep-06,oct-06,nov-06,dic-06,ene-07,feb-07,mar-07,abr-07,may-07,jun-07,jul-07,ago-07,sep-07,oct-07,nov-07,dic-07,ene-08,feb-08,mar-08,abr-08,may-08,jun-08,jul-08,ago-08,sep-08,oct-08,nov-08,dic-08,ene-09,feb-09,mar-09,abr-09,may-09,jun-09,jul-09,ago-09,sep-09,oct-09,nov-09,dic-09,ene-10,feb-10,mar-10,abr-10,may-10,jun-10,jul-10,ago-10,sep-10,oct-10,nov-10,dic-10,ene-11,feb-11,mar-11,abr-11,may-11,jun-11,jul-11,ago-11,sep-11,oct-11,nov-11,dic-11,ene-12,feb-12,mar-12,abr-12,may-12,jun-12,jul-12,ago-12,sep-12,oct-12,nov-12,dic-12,ene-13,feb-13,mar-13,abr-13,may-13,jun-13,jul-13,ago-13,sep-13,oct-13,nov-13,dic-13,ene-14,feb-14,mar-14,abr-14,may-14,jun-14,jul-14,ago-14,sep-14,oct-14,nov-14,dic-14,ene-15,feb-15,mar-15,abr-15,may-15,jun-15,jul-15,ago-15,sep-15,oct-15,nov-15,dic-15,ene-16,feb-16,mar-16,abr-16,may-16,jun-16,jul-16,ago-16,sep-16,oct-16,nov-16,dic-16,ene-17,feb-17,mar-17,abr-17,may-17,jun-17,jul-17,ago-17,sep-17,oct-17,nov-17,dic-17,ene-18,feb-18,mar-18,abr-18,may-18,jun-18,jul-18,ago-18,sep-18,oct-18,nov-18,dic-18,ene-19,feb-19,mar-19,abr-19,may-19,jun-19,jul-19,ago-19,sep-19,oct-19,nov-19,dic-19,ene-20,feb-20,mar-20,abr-20,may-20,jun-20,jul-20,ago-20,sep-20,oct-20,nov-20,dic-20,ene-21,feb-21,mar-21,abr-21,may-21,jun-21,jul-21,ago-21,sep-21,oct-21,nov-21,dic-21
    Pemex Premium,7348922.54,7550283.31,9563850.54,8293723.26,9451879.74,9256609.92,8589422.15,9917815.62,9045175.07,7477768.5,7861543.78,9166037.85,7578211.43,7909816.71,7862730.25,8017257.15,8534864.24,8286355.7,8835488.69,9129486.18,7879443.72,7304635.12,7517753.07,8485624.31,6964112.11,4596906.52,6893483.23,6683327.5,7560758.75,7740316.44,7637928.07,8989382.22,5480445.11,7356935.51,6324876.48,7740449.11,6922560.36,5019820,6860014.56,6531464.55,5275514.75,6297967.18,7298855.36,5431117.04,4380773.59,4410833.09,4113520.31,4743648.41,3281174.56,2131150.46,4217659.05,4007504.09,3249671.54,4540518.35,4408589.19,3488827.36,3935479.16,3319287.71,2993492.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
    Otras Gasolinas,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D
Querosenos,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D
    Turbosina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Otros Querosenos,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D
Diesel,21798915.89,21977401.63,27011241.97,28970015.88,27770226.97,21470164.24,19233827.56,18757191.89,16938577.04,19285267.35,19428433.06,19749805.35,17576883.71,18147139.86,21972838.17,18295339.66,22534446.46,22477234.08,20772079.06,20005980.23,17416460.25,21878236.4,22642730.59,20259436.92,16350949.03,19100610.78,25945449.77,20911536.19,24777256.82,26749394.5,25491288.35,22697681.72,19697817.36,23924613.53,24557626.9,22213507.46,21684193.14,22716860.49,22102459.52,26417861.84,25712672.13,22854483.56,26514536.49,21790073.31,18556957.38,25487639.55,27302394.99,27611305.41,26573225.94,25363902.73,29605745.87,26666715.08,29867961.74,31011407.71,30443313.53,26680712.33,24190335.14,30314523.69,30456290.49,30929832.03,26905496.2,27260610.93,35653611.83,34907858.72,37139825.69,38864468.81,39639146.69,35505590.25,29635991.3,37723654.8,39649600.91,36508053.13,31705159.49,32801860.35,41280709.72,37687798.97,41468282.26,43198779.86,44558161.58,44218623.93,39640566.46,44076898.38,44736388.66,42052318.77,39298324.88,43850290.08,46629063.64,42436943.37,49198921.92,48686458.71,50236969.89,46541105.63,38340760.98,47875879.99,49125046.88,42186712.77,41006815.11,42849525.39,45534974.99,47900780.05,53267099.71,50452703.64,52210793.75,52717188.17,40066114.5,52367718.24,47485594.24,47515446.67,44966433.9,45604211.93,54334186.06,52047830.07,59658121.28,60707865.01,64787805.07,55953498.57,49419876.85,61416306.99,52907650.08,53827480.64,42954071.7,32004413.35,39699830.32,42972525,45057022.02,51881175.42,54650561.41,40279480.65,37925505.65,42740739.57,37821192.94,34284850.72,28933782.87,26080048.25,29311049.95,32800528.57,34423744.66,32289846.23,34607363.74,33453786.83,30114728.88,34599225.84,40049007.3,41632051.88,49623121.09,41318618.33,55225478.07,47246515.19,55560199.37,53736776.3,53664121.96,54912468.5,51296566.92,55279136.84,60135936.77,56288959.13,59409342.52,55510658.15,62838531.92,70002086.9,96826646.41,98273182.33,86055450.12,73151858.38,57304466.49,64719301.28,50954486.66,39887175.01,24057281.11,28741041.76,37990320.01,35352511.82,40863591.83,40320120.95,42707922.15,40614411.45,30146753.93,34633872.08,30914663.09,30185445.5,28388090.43,28614611.86,27700525.48,19597723.61,25050887.15,29553337.95,38098094.43,33664621.33,27353549.01,25707951.56,25552795.41,26115488.9,23437193.83,25840869.28,35827270.28,31723055.74,37112478.45,38270916.74,40452044.17,31519089.63,30005620.24,37481462.43,38137030.42,33935663.3
Gasóleo industrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gasóleo doméstico,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D
Combustóleo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asfaltos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lubricantes,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D
Parafinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coahuila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superintendencia de Ventas Sabinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gasolinas,63133856.7,71748216.91,87923654.6,89099503.5,93722939.78,87791930.41,90033077.07,99984441.39,111256077,103310077.1,97906169.33,104509832.2,102929973.3,93622896.88,114340410,115123661,128598466.7,126430285,117017414,131100829,114511348.2,96300350.94,103817228.8,119940552.5,106832535.5,89837598.31,123873746.8,120487973.1,135018957.6,132569025.1,130137873.7,134739085.1,123511184.1,135653563.7,129919121.5,145388609.2,129953225.2,124952185.3,133893189.2,138772496.4,147136551.4,148078152.4,155743696.3,145161066.3,145544481.5,146862157.8,109940491.8,114591848.4,92921388.99,104062375.4,126318784.6,124739250.4,123716909.3,140997375.6,145012936.6,131930632.6,137411208,143307566.5,140589065.8,169606334.9,139267057,133961418.3,162341047.5,146484326.6,155695605.7,154807323.6,69078246.38,147201512.7,147428529.1,149031709.3,149623272.1,175195123.9,142416800,139028799.5,163247338.2,161632034.7,166536140.7,168353206.4,164261782.7,172517359.7,164016140.1,163763743.5,164607909.3,186999787.1,164320989.2,157567446.6,173986821.5,168777902.5,188101794.4,181507257.3,180522659,184805832.3,168219912.9,178555185.9,177403730.9,184267909.2,176164864.8,166609181.3,174607006.6,174052844.6,187341034.5,182135453.8,196545810.7,198478758.6,174535181.5,187822410,179118924.3,197453504.7,170089358,154699706.4,180779260.4,186182841,198620119.3,192697211.4,197514143.8,195521844.3,189305468.9,187948548.9,168493039.6,188743696,137217104.1,123131304.2,161617192.6,172798092.4,183196524.2,192309238.9,215296536.5,203623935.3,188457613.4,167361683.2,152769219.8,178637894.4,148865543.8,147708992.7,155041191.8,159823764.7,167583130.2,158070877.8,157596369.8,156987452.1,174356308.3,202456544.8,135559749.5,158387538.5,169482381.1,190639312.2,217334294,209770077.4,225622380.1,222959634.7,215920674.3,234594803,255054462.4,242750726.7,241107995,262096387.7,240051019.3,238958982.1,266021012.4,256215749.5,315558574.7,310562463.9,289161367.6,276487434.1,244859415.8,262455791.6,219710791.6,201326503.3,131671719.2,85074911.13,117251570.6,220310157.6,237374191.6,202183950.3,221398986.1,210363906.5,204048782.3,201328267.3,178995116.6,170186350.3,151708984.5,103726361.8,69383740.57,44297833.23,58397768.9,76711728.04,77922287.1,76839991.47,72042422.57,77365653.15,82859835.47,92234670.07,65308281.01,74702666.75,150702876.6,126416919.8,177179169.7,137661688.2,190325275.9,153004548.8,135737737.8,154620912.1,141086535.1,125062465
    Nova,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D
    Pemex Magna,53323906.06,61663112.41,75017746.92,76496565.66,79292937.71,74663714,76943024.35,85130850.78,93964096.22,87621626.54,83109969.35,90647096.73,89313520.71,80191348.95,98813585.31,99095401.88,110129382.7,108726927.9,99648809.96,111140527.4,97210303.01,81195234.04,88383208.77,103778915,92773663.14,78717634.39,108390265.2,106363700.7,117846786.1,116706169.3,113260998.1,118495370.3,108785914.3,119766255,115472103.4,127511059.8,114770894.5,110975010.9,118056960.2,122680536.7,130524742.8,129103729.3,136278155.5,129469122,129173908.1,132737578.3,100016243.8,102004140,83938147.2,94475876.58,113990331.2,113224910.7,112861882,128078787.4,132799032.7,121199049.2,125569005.2,130508129.1,123039889.5,146052314.9,121659820.9,118352681.8,143856146.8,128323171.6,137301805.5,139237977.8,62636677.49,137960459.1,136983429.3,139078024.9,140326384,161044566.7,133297791.2,129495297.9,152460060.7,149247804.6,155098323.1,155914808.6,151978620.3,159089930.5,152737708,150136834.4,151290505.7,168399259.1,151122639.3,143356293.1,159659624.8,153475135.3,167548032.7,161252238.4,156868009.3,161673126.2,144529045.4,154927484.3,154655216.7,158090598.8,152214142.6,144107898.9,149759188.4,147230976.8,157345477,155832396.3,165449516.6,170396070,151235624.8,160038793.7,152848016.9,169392353.6,144671009.4,132447101.8,154679898.7,159665536.5,170906080.8,167254772.8,169367399.7,168409277.9,163356445.9,162639182.2,144003168.1,161126429.1,117945418.7,106498780.4,139822842.3,150364397.1,160878029.9,167027965.7,188791453.7,177581269.6,164278505.3,146155031.1,133649101.6,156075706,131126597.5,130238291.3,134469610.8,140432762.7,147758401.8,137447705.2,138166211.6,140753705,150863260.3,179052654.8,113479224,135352841.4,154450209.9,177962389.7,201383758.4,194180729.7,208223663.9,207164866.6,199275047.2,217839949.3,235912902.4,227555773.3,225237809.8,243068618.2,224028182.2,225153170.2,250878548.9,240770851.2,294637274.5,290311082.3,270105257.4,259870227.1,228610679.9,247199077.6,205683257.2,188110358.1,120576835.9,67217436.73,99310726.22,206137985.6,222130385.9,187972763.2,207039734.1,194842868,190220338.2,186995966,167122139.3,156137174.6,139248426.7,92420058.23,59003430.96,39120371.51,52003688.23,66126472.33,65292426.3,63872688.97,57163464.79,60288215.95,47271731.59,56875811.98,50392740.04,56653482.15,127110672.7,107134039.5,158670233.9,118388078.8,164826304.3,129699576.6,114462438.7,133797352.6,122622822.4,97474076.09
    Pemex Premium,9809950.64,10085104.5,12905907.68,12602937.84,14430002.07,13128216.41,13090052.72,14853590.61,17291980.81,15688450.51,14796199.98,13862735.47,13616452.57,13431547.93,15526824.67,16028259.07,18469084,17703357.08,17368604,19960301.61,17301045.23,15105116.9,15434020.07,16161637.51,14058872.34,11119963.92,15483481.55,14124272.4,17172171.49,15862855.85,16876875.62,16243714.81,14725269.85,15887308.68,14447018.13,17877549.32,15182330.66,13977174.39,15836228.99,16091959.63,16611808.57,18974423.13,19465540.78,15691944.28,16370573.33,14124579.46,9924248.04,12587708.37,8983241.79,9586498.82,12328453.36,11514339.64,10855027.3,12918588.28,12213903.94,10731583.38,11842202.79,12799437.4,17549176.33,23554020.05,17607236.08,15608736.48,18484900.77,18161155.04,18393800.18,15569345.81,6441568.89,9241053.55,10445099.82,9953684.37,9296888.06,14150557.11,9119008.81,9533501.56,10787277.5,12384230.09,11437817.57,12438397.76,12283162.44,13427429.21,11278432.1,13626909.08,13317403.6,18600527.98,13198349.93,14211153.53,14327196.78,15302767.22,20553761.71,20255018.9,23654649.65,23132706.18,23690867.5,23627701.54,22748514.17,26177310.38,23950722.17,22501282.39,24847818.14,26821867.87,29995557.51,26303057.47,31096294.1,28082688.65,23299556.77,27783616.27,26270907.4,28061151.18,25418348.55,22252604.59,26099361.67,26517304.45,27714038.44,25442438.59,28146744.1,27112566.37,25949022.96,25309366.65,24489871.49,27617266.81,19271685.42,16632523.72,21794350.31,22433695.23,22318494.39,25281273.19,26505082.86,26042665.67,24179108.08,21206652.04,19120118.21,22562188.35,17738946.27,17470701.39,20571581.03,19391002.03,19824728.37,20623172.58,19430158.22,16233747.13,23493048.03,23403889.96,22080525.54,23034697.16,15032171.13,12676922.54,15950535.66,15589347.69,17398716.24,15794768.13,16645627.03,16754853.68,19141559.94,15194953.4,15870185.21,19027769.49,16022837.07,13805811.96,15142463.47,15444898.32,20921300.2,20251381.63,19056110.26,16617207,16248735.89,15256713.95,14027534.42,13216145.19,11094883.34,17857474.4,17940844.39,14172172.04,15243805.69,14211187.12,14359252.04,15521038.44,13828444.11,14332301.26,11872977.33,14049175.68,12460557.8,11306303.59,10380309.61,5177461.72,6394080.67,10585255.71,12629860.8,12967302.5,14878957.78,17077437.2,35588103.88,35358858.09,14915540.97,18049184.6,23592203.89,19282880.27,18508935.82,19273609.47,25498971.57,23304972.26,21275299.09,20823559.5,18463712.74,27588388.88
